**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
[1 1657028723439299735 1657028723439299735 1] 53214755
[1 3837879182316570790 3837879182316570790 1] 53892160
[1 3679629128133838277 3679629128133838277 1] 53457172
[1 3980262377739853399 3980262377739853399 2] 53060906
[1 4829750008164147974 4829750008164147974 1] 52556882
[1 366035088203681309 366035088203681309 1] 53587458
[1 472640305114548655 472640305114548655 1] 54884248
[1 8025119966655469405 8025119966655469405 1] 54725487
[1 1943465972204786521 1943465972204786521 1] 56213042
[1 9087915936908888447 9087915936908888447 1] 57411094
[1 7021863040962118426 7021863040962118426 1] 59096947
[1 6383064505001044642 6383064505001044642 1] 59597905
[1 6661929279557956789 6661929279557956789 1] 59789202
[1 3380263676397564338 3380263676397564338 1] 59407923
[1 4134066680141017990 4134066680141017990 1] 59083024
[1 7885990956964797791 7885990956964797791 1] 59519615
[1 2881907375742268536 2881907375742268536 2] 61139889
[1 1494610507527821925 1494610507527821925 1] 61332360
[1 2237646372472201809 2237646372472201809 2] 61395579
[1 7000092202700241638 7000092202700241638 1] 61421152
[1 4049776256710809090 4049776256710809090 1] 62898178
[1 7094574829709000416 7094574829709000416 2] 65468569
[1 5222133264898256115 5222133264898256115 2] 65942454
[1 777597955150123734 777597955150123734 1] 66479150
[1 78272782157371108 78272782157371108 1] 68164660
[1 4934221230837358068 4934221230837358068 1] 68706444
[1 3224496798420488480 3224496798420488480 1] 70031700
[1 4389097367932351452 4389097367932351452 1] 70289991
[1 472640305114548655 472640305114548655 1] 71536844
[1 6418055994088674903 6418055994088674903 2] 73075672
[1 4210581282492980127 4210581282492980127 1] 74205997
[1 62078986177768511 62078986177768511 1] 73850684
[1 4858660833805638128 4858660833805638128 1] 75359321
[1 5486430009089896035 5486430009089896035 1] 75181530
[1 3523119062920112816 3523119062920112816 1] 75378673
[1 2404331784854299912 2404331784854299912 1] 75350666
[1 171574233629385747 171574233629385747 1] 75397537
[1 3837879182316570790 3837879182316570790 1] 76080930
[1 4002065833995603862 4002065833995603862 1] 76626194
[1 101175050661003722 101175050661003722 1] 77084462
[1 5235884288566630025 5235884288566630025 1] 76623099
[1 1217082174760581124 1217082174760581124 1] 77738381
[1 9041943092826302859 9041943092826302859 1] 78120786
[1 4570918472550733256 4570918472550733256 1] 78587260
[1 3778255577798444672 3778255577798444672 2] 79687559
[1 2562215526203485763 2562215526203485763 2] 79920339
[1 4559156434454441098 4559156434454441098 1] 81242856
[1 6334889449731842403 6334889449731842403 1] 81749103
[1 8773876334263565533 8773876334263565533 1] 81491737
[1 4516712816156734168 4516712816156734168 1] 82056307
[1 5190854629269504638 5190854629269504638 1] 81660010
[1 348341910997470776 348341910997470776 1] 81089572
[1 3338324673096263604 3338324673096263604 1] 81667583
[1 6696084871028655697 6696084871028655697 1] 81987804
[1 2337016797151025370 2337016797151025370 1] 83478214
[1 6513783888078605502 6513783888078605502 1] 84300175
[1 4567303845284399364 4567303845284399364 1] 84417269
[1 6418055994088674903 6418055994088674903 2] 85942387
[1 3551371861899513573 3551371861899513573 1] 86118409
[1 3210252149598671156 3210252149598671156 2] 87086568
[1 4852342352453309314 4852342352453309314 1] 87908434
[1 894503179976803868 894503179976803868 2] 88374186
[1 647491046073748595 647491046073748595 1] 88168849
[1 4509399839213241252 4509399839213241252 1] 89419869
[1 3289045874899206838 3289045874899206838 2] 90634633
[1 7012966272631410635 7012966272631410635 1] 90072974
[1 2810783061002379839 2810783061002379839 1] 90108485
[1 3526848735750231445 3526848735750231445 3] 90667288
[1 4672142790945023815 4672142790945023815 1] 91954767
[1 6451767927797156096 6451767927797156096 1] 92664978
[1 2239583862575887041 2239583862575887041 1] 92794046
[1 5235884288566630025 5235884288566630025 1] 92332129
[1 3271852081665507611 3271852081665507611 1] 91788111
[1 3523119062920112816 3523119062920112816 1] 91986321
[1 7758562614941667095 7758562614941667095 2] 92771723
[1 251690462219525063 251690462219525063 1] 94421694
[1 8861487328274733667 8861487328274733667 1] 94677312
[1 472640305114548655 472640305114548655 2] 96591389
[1 5199371706524493251 5199371706524493251 1] 96396735
[1 5178792161997660435 5178792161997660435 1] 96861916
[1 8166414568124432591 8166414568124432591 1] 97743381
[1 8685449636262271972 8685449636262271972 1] 99343381
[1 7132460384727029320 7132460384727029320 2] 99454401
[1 5514366799865754161 5514366799865754161 1] 99904916
[1 4412122026428717922 4412122026428717922 1] 101210448
[1 3236934473919397422 3236934473919397422 1] 102035800
[1 647491046073748595 647491046073748595 1] 101841601
[1 4219873354455086148 4219873354455086148 4] 102801745
[1 130094826246450141 130094826246450141 1] 102933979
[1 2331347999351084026 2331347999351084026 1] 102651345
[1 3659813617944922327 3659813617944922327 2] 103018139
[1 2491827283880295168 2491827283880295168 2] 104597273
[1 5063561934843515109 5063561934843515109 1] 105038376
[1 4377884285487400780 4377884285487400780 1] 104489498
[1 9111468288398707982 9111468288398707982 1] 104869592
[1 550672249647483098 550672249647483098 1] 105253252
[1 6513783888078605502 6513783888078605502 1] 106456319
[1 8746113330728608796 8746113330728608796 3] 106575315
[1 2861478466821191741 2861478466821191741 1] 106321373
[1 3558554399823816184 3558554399823816184 1] 107234128
[1 6274825479430247148 6274825479430247148 1] 108681109
[1 9194213822884330834 9194213822884330834 1] 108237301
[1 185118575590103668 185118575590103668 1] 109349805
[1 4122695951619468847 4122695951619468847 2] 110322334
[1 8596722216914397364 8596722216914397364 1] 111675375
[1 4073211198583022180 4073211198583022180 1] 111207100
[1 9194213822884330834 9194213822884330834 1] 110762938
[1 5199371706524493251 5199371706524493251 2] 110582298
[1 7856897504463192900 7856897504463192900 1] 110537377
[1 5416000030182068785 5416000030182068785 2] 111033654
[1 1242004612079023671 1242004612079023671 1] 111353165
[1 4827324001856983987 4827324001856983987 1] 111791026
[1 2491827283880295168 2491827283880295168 1] 113378073
[1 4774416163461359252 4774416163461359252 3] 114044461
[1 914343859512707012 914343859512707012 1] 114603597
[1 3271508910756835865 3271508910756835865 1] 114688259
[1 3345713678998118409 3345713678998118409 1] 116399313
[1 1840298256139815746 1840298256139815746 1] 118136649
[1 6397345207882921962 6397345207882921962 2] 119213552
[1 9107500590212004521 9107500590212004521 2] 119514480
[1 6468866080072798106 6468866080072798106 1] 120563709
[1 7044189533465539850 7044189533465539850 1] 120712626
[1 6357559164249722615 6357559164249722615 4] 121913646
[1 6508099035400486672 6508099035400486672 1] 123039545
[1 6170402025844769799 6170402025844769799 1] 122511048
[1 2454684895762362559 2454684895762362559 1] 122721995
[1 7499126390569328487 7499126390569328487 1] 123759822
[1 2454684895762362559 2454684895762362559 1] 123952435
[1 4562440946473198944 4562440946473198944 3] 124693229
[1 6969888700525189384 6969888700525189384 1] 125644627
[1 2090043877226103601 2090043877226103601 2] 126471199
[1 1186413747289502661 1186413747289502661 2] 127512306
[1 319895222190797266 319895222190797266 1] 128194781
[1 776057151823164264 776057151823164264 1] 128096757
[1 4238713034810074028 4238713034810074028 1] 129190933
[1 472640305114548655 472640305114548655 1] 130509625
[1 3271508910756835865 3271508910756835865 2] 130645821
[1 9054274455774325283 9054274455774325283 2] 130619328
[1 5460306810368422338 5460306810368422338 1] 131820448
[1 415004406609487801 415004406609487801 1] 131237321
[1 8123840614758380338 8123840614758380338 3] 130851255
[1 5724685807532549095 5724685807532549095 1] 132248106
[1 5945104872396650355 5945104872396650355 1] 132619339
[1 8863376680030915354 8863376680030915354 1] 132480639
[1 1890874750208477764 1890874750208477764 1] 134002012
[1 7613436918011352707 7613436918011352707 1] 134408163
[1 6423217256339162762 6423217256339162762 1] 135412033
[1 835059540630012492 835059540630012492 1] 136525104
[1 5885709345812136768 5885709345812136768 1] 137138801
[1 8456951483809752933 8456951483809752933 1] 138392359
[1 1929108437739011046 1929108437739011046 1] 138816474
[1 962644554631157417 962644554631157417 1] 140421858
[1 5416000030182068785 5416000030182068785 1] 140901231
[1 6041612706119483417 6041612706119483417 1] 141497560
[1 1657028723439299735 1657028723439299735 2] 143027766
[1 2538156644782290352 2538156644782290352 2] 144563455
[1 8454751433989030941 8454751433989030941 1] 144868311
[1 7466460471292109233 7466460471292109233 1] 146267271
[1 3582342302972989278 3582342302972989278 1] 146626155
[1 3829641242182598913 3829641242182598913 1] 146351778
[1 6190378323326485826 6190378323326485826 1] 145839745
[1 4956135701449413191 4956135701449413191 1] 145608456
[1 579383808298780685 579383808298780685 1] 145176453
[1 1176482845217077127 1176482845217077127 1] 146501754
[1 6702312599032352784 6702312599032352784 2] 147887896
[1 2059014550261616441 2059014550261616441 1] 148037500
[1 222493149465179000 222493149465179000 2] 148931923
[1 2046472722026058361 2046472722026058361 1] 148974120
[1 8639103653568590745 8639103653568590745 2] 149373027
[1 2681509236213133930 2681509236213133930 2] 150823872
[1 2681509236213133930 2681509236213133930 1] 152269149
[1 4841662169877694660 4841662169877694660 1] 153986960
[1 1994482117221562610 1994482117221562610 2] 155378209
[1 6872419454369207885 6872419454369207885 1] 156471064
[1 2704694954785049502 2704694954785049502 1] 157893428
[1 8630513118107105493 8630513118107105493 1] 159018608
[1 8223556651405343222 8223556651405343222 1] 158854408
[1 497283696040899058 497283696040899058 1] 160097850
[1 1790591590042843761 1790591590042843761 1] 160458549
[1 4073211198583022180 4073211198583022180 1] 159989313
[1 8123840614758380338 8123840614758380338 1] 159596349
[1 7490339278880190554 7490339278880190554 2] 159348132
[1 2550598396595818528 2550598396595818528 1] 159413829
[1 5199371706524493251 5199371706524493251 1] 159223786
[1 5071069789944271384 5071069789944271384 1] 159225117
[1 131118527416406417 131118527416406417 1] 160299383
[1 3964450872751765311 3964450872751765311 5] 160339284
[1 2838580124468335443 2838580124468335443 1] 159784232
[1 7881522691004017370 7881522691004017370 1] 161076001
[1 7316668006565156651 7316668006565156651 3] 161357755
[1 3460887766722519736 3460887766722519736 1] 162874096
[1 8178167647254100655 8178167647254100655 1] 163528351
[1 4194064741151001970 4194064741151001970 1] 163648179
[1 5199371706524493251 5199371706524493251 2] 163458127
[1 2337016797151025370 2337016797151025370 1] 165017546
[1 9194213822884330834 9194213822884330834 1] 164572389
[1 960478310206579209 960478310206579209 1] 164404618
[1 7979646042163024205 7979646042163024205 1] 164089920
[1 1858959575435454377 1858959575435454377 2] 165370694
[1 1217566094413633721 1217566094413633721 1] 164878977
[1 5199641547698550621 5199641547698550621 1] 166089459
[1 6957926362045696369 6957926362045696369 1] 165526654
[1 2319188756839704936 2319188756839704936 1] 166122327
[1 1572355345597119708 1572355345597119708 1] 165951236
[1 8875211216651956425 8875211216651956425 2] 166645462
[1 4559156434454441098 4559156434454441098 1] 167991816
[1 8821009146333822433 8821009146333822433 1] 169490855
[1 1309962873612645872 1309962873612645872 3] 169785235
[1 4898117658189580031 4898117658189580031 1] 169577226
[1 4086763913301779518 4086763913301779518 2] 169553936
[1 130094826246450141 130094826246450141 1] 169684880
[1 8344753198079708132 8344753198079708132 1] 170910838
[1 6700757519863913125 6700757519863913125 2] 172474859
[1 7523316024404873548 7523316024404873548 1] 172786270
[1 8457181607094899287 8457181607094899287 1] 172833672
[1 2247469374958062075 2247469374958062075 1] 172331098
[1 3113311429710773546 3113311429710773546 1] 173162414
[1 4073211198583022180 4073211198583022180 3] 172692807
[1 2509139897261588936 2509139897261588936 1] 174027201
[1 2090043877226103601 2090043877226103601 1] 174761418
[1 5609386143928750169 5609386143928750169 1] 174582107
[1 3513591833870429566 3513591833870429566 1] 174084519
[1 794543592873094726 794543592873094726 1] 174357018
[1 579383808298780685 579383808298780685 2] 173923936
[1 8380641326145083184 8380641326145083184 1] 173572639
[1 3964450872751765311 3964450872751765311 1] 173612843
[1 6679105948721570805 6679105948721570805 1] 173280987
[1 789678821803831634 789678821803831634 1] 173177578
[1 3152667199902966591 3152667199902966591 1] 172578551
[1 5428676046622452730 5428676046622452730 1] 173363333
[1 4755877962832181671 4755877962832181671 2] 173284836
[1 1652415761709635407 1652415761709635407 1] 174133892
[1 3452460185093754177 3452460185093754177 1] 174118397
[1 3523119062920112816 3523119062920112816 3] 174318241
[1 8071399829518041455 8071399829518041455 1] 174948674
[1 6312818450892701566 6312818450892701566 2] 174696071
[1 5885251080520357233 5885251080520357233 1] 174886221
[1 2928647503566692007 2928647503566692007 1] 175343447
[1 4365291373867262605 4365291373867262605 2] 176435785
[1 6324117110787121994 6324117110787121994 1] 177861581
[1 555990338574654921 555990338574654921 1] 178898733
[1 4982225158532910574 4982225158532910574 1] 179260348
[1 8382273392383741760 8382273392383741760 2] 180094025
[1 3152846535939948506 3152846535939948506 2] 180146365
[1 6312818450892701566 6312818450892701566 2] 179888285
[1 9041943092826302859 9041943092826302859 1] 180226140
[1 2856539413314948307 2856539413314948307 1] 180005051
[1 5380935037227546951 5380935037227546951 1] 179730674
[1 7465279672643454733 7465279672643454733 1] 179711268
[1 6423217256339162762 6423217256339162762 1] 180688835
[1 6190378323326485826 6190378323326485826 3] 180176196
[1 4811212750625984352 4811212750625984352 1] 180008244
[1 4541849469276830559 4541849469276830559 1] 179713353
[1 230278193608570785 230278193608570785 1] 179204989
[1 8796452180611775208 8796452180611775208 1] 179252326
[1 7951556637785314359 7951556637785314359 2] 178956170
[1 1190941672751438369 1190941672751438369 1] 178997444
[1 2334543312721676862 2334543312721676862 1] 180415881
[1 4021089274693363635 4021089274693363635 1] 181842822
[1 5788881540600095843 5788881540600095843 1] 182587219
[1 2036909659925042171 2036909659925042171 2] 182706410
[1 7008706794286656759 7008706794286656759 1] 182553678
[1 8674095322927264939 8674095322927264939 1] 182807558
[1 8939596530689448133 8939596530689448133 1] 184061240
[1 6041612706119483417 6041612706119483417 1] 184652095
[1 5010598880146546224 5010598880146546224 1] 184628342
[1 3558554399823816184 3558554399823816184 1] 185112536
[1 3966236307845293463 3966236307845293463 1] 185091560
[1 5152867666612939994 5152867666612939994 1] 184619208
[1 3575030713274475525 3575030713274475525 1] 186261473
[1 769942351571177457 769942351571177457 1] 186193470
[1 3337160779789067394 3337160779789067394 2] 187459602
[1 4538011972252671285 4538011972252671285 2] 187060256
[1 7496270305388725263 7496270305388725263 2] 187276790
[1 7835094993739046534 7835094993739046534 1] 188625160
[1 7253081084140999038 7253081084140999038 1] 189244858
[1 2965510242296456540 2965510242296456540 1] 190152539
[1 4826508407678470599 4826508407678470599 1] 189618043
[1 4643234138915544813 4643234138915544813 1] 191008583
[1 3815681640050750010 3815681640050750010 1] 191894878
[1 5593717899833931073 5593717899833931073 1] 192111862
[1 1452942473505964474 1452942473505964474 1] 193044644
[1 1113918663186012118 1113918663186012118 1] 192982406
[1 4133824371882797777 4133824371882797777 1] 194107341
[1 6702312599032352784 6702312599032352784 1] 195437815
[1 1392740535184907307 1392740535184907307 1] 195446923
[1 8219298985896031870 8219298985896031870 1] 196050014
[1 407680228762628637 407680228762628637 1] 196581543
[1 3397674522525353132 3397674522525353132 3] 196701506
[1 3380263676397564338 3380263676397564338 1] 196305399
[1 8228581028098359699 8228581028098359699 1] 196870606
[1 3203016569110680163 3203016569110680163 1] 198160940
[1 5041716788574141913 5041716788574141913 3] 198866221
[1 5718108348191035616 5718108348191035616 1] 199944656
[1 5163588175456553285 5163588175456553285 1] 199447791
[1 2367632123291455431 2367632123291455431 1] 200399215
[1 2269341530959424643 2269341530959424643 1] 200679000
[1 5873317982803155464 5873317982803155464 1] 201337366
[1 8323616056709401117 8323616056709401117 1] 201929633
[1 4852342352453309314 4852342352453309314 1] 202750883
[1 3219269621666571012 3219269621666571012 1] 203636325
[1 8555612586013675980 8555612586013675980 1] 204127645
[1 4486208703608854876 4486208703608854876 1] 204372220
[1 1980691158095603428 1980691158095603428 2] 206775046
[1 6520185239836403810 6520185239836403810 1] 206473304
[1 2332873300355990351 2332873300355990351 3] 207066702
[1 5788881540600095843 5788881540600095843 1] 207705266
[1 9194213822884330834 9194213822884330834 1] 207256111
[1 8783398529814028400 8783398529814028400 1] 208169985
[1 5063561934843515109 5063561934843515109 1] 208579613
[1 3923278645798607949 3923278645798607949 1] 210057278
[1 1335048254029551544 1335048254029551544 1] 209922875
[1 8783398529814028400 8783398529814028400 2] 210935423
[1 6487420009656927523 6487420009656927523 2] 212709671
[1 2737049106520977071 2737049106520977071 1] 214133909
[1 2351868443412837382 2351868443412837382 2] 214382490
[1 4672142790945023815 4672142790945023815 1] 215645901
[1 550672249647483098 550672249647483098 2] 215975857
[1 8630513118107105493 8630513118107105493 1] 217128148
[1 7816894275143735653 7816894275143735653 1] 218344798
[1 3829641242182598913 3829641242182598913 2] 218064955
[1 7942517674964614188 7942517674964614188 1] 219725159
[1 2059014550261616441 2059014550261616441 1] 219857452
[1 4808101553268135358 4808101553268135358 1] 221154772
[1 6020890979708936693 6020890979708936693 1] 221509838
[1 5719856726457577661 5719856726457577661 4] 221558103
[1 5190854629269504638 5190854629269504638 1] 221160949
[1 5719717182571015391 5719717182571015391 1] 221236662
[1 3656344101082318758 3656344101082318758 1] 221950604
[1 3727930850643909137 3727930850643909137 1] 223382620
[1 8630513118107105493 8630513118107105493 1] 224474138
[1 230278193608570785 230278193608570785 1] 223964138
[1 8861487328274733667 8861487328274733667 1] 223831960
[1 282635039422144020 282635039422144020 1] 224604487
[1 6416684361604007311 6416684361604007311 1] 225717715
[1 6028182652995316019 6028182652995316019 1] 226941131
[1 14219070558469852 14219070558469852 1] 227116006
[1 5475979248680422918 5475979248680422918 1] 228519990
[1 414355819421748683 414355819421748683 2] 229661302
[1 6812130681507053423 6812130681507053423 1] 231116730
[1 7798246342830308968 7798246342830308968 1] 231973957
[1 5585786087383249728 5585786087383249728 1] 232826483
[1 3530022764642695888 3530022764642695888 1] 233218592
[1 2336099898871085227 2336099898871085227 1] 232825423
[1 7777977619431818208 7777977619431818208 1] 232726887
[1 7510830849849817936 7510830849849817936 1] 232984706
[1 8172922642733451540 8172922642733451540 1] 232895086
[1 8861487328274733667 8861487328274733667 1] 232753589
[1 8818877862451692445 8818877862451692445 1] 232534071
[1 8906311312446022368 8906311312446022368 2] 232748492
[1 4002125427601191018 4002125427601191018 1] 233772402
[1 185177807332437299 185177807332437299 1] 235264268
[1 6789022155914594207 6789022155914594207 1] 235360202
[1 3094667540105656806 3094667540105656806 1] 236849197
[1 9223218755183230107 9223218755183230107 1] 237467528
[1 1858959575435454377 1858959575435454377 1] 238778735
[1 25808810848855699 25808810848855699 1] 239851582
[1 777597955150123734 777597955150123734 1] 240369677
[1 6317955593750657091 6317955593750657091 1] 239985230
[1 8579167014664097186 8579167014664097186 1] 241597380
[1 3674465782270809850 3674465782270809850 1] 241966291
[1 5235884288566630025 5235884288566630025 1] 241506503
[1 1779151639916505574 1779151639916505574 1] 242793718
[1 4792288441176605021 4792288441176605021 2] 244449594
[1 7999706091662848021 7999706091662848021 1] 244162516
[1 4909640069524819720 4909640069524819720 1] 244359511
[1 3815681640050750010 3815681640050750010 1] 245236004
[1 2090043877226103601 2090043877226103601 1] 245954994
[1 8861487328274733667 8861487328274733667 1] 245816854
[1 7496270305388725263 7496270305388725263 2] 246034159
[1 522117222994015365 522117222994015365 1] 247646486
[1 965512617529384234 965512617529384234 1] 248114776
[1 4973759262420791533 4973759262420791533 1] 247627149
[1 855809072938529119 855809072938529119 1] 248291787
[1 3212214683265722945 3212214683265722945 2] 249144127
[1 9087915936908888447 9087915936908888447 2] 250293330
[1 6332845802162722465 6332845802162722465 1] 250141398
[1 4073211198583022180 4073211198583022180 1] 249669816
[1 8732085476929491618 8732085476929491618 1] 250702790
[1 5025943281449913462 5025943281449913462 1] 251317574
[1 8438789768457654395 8438789768457654395 1] 252809080
[1 241391968874552458 241391968874552458 1] 252971362
[1 345230284045436778 345230284045436778 2] 254651288
[1 3908090975176347760 3908090975176347760 2] 254662049
[1 2934363447031835758 2934363447031835758 1] 256404729
[1 894503179976803868 894503179976803868 1] 256874552
[1 6190378323326485826 6190378323326485826 1] 256362753
[1 2562215526203485763 2562215526203485763 1] 256594032
[1 2334543312721676862 2334543312721676862 1] 257955080
[1 6400049056656596056 6400049056656596056 1] 259838890
[1 3825613523896836328 3825613523896836328 1] 261614292
[1 3246353780858311150 3246353780858311150 1] 261343570
[1 472640305114548655 472640305114548655 1] 262897313
[1 3725094020181300213 3725094020181300213 1] 264472707
[1 2097449817658158751 2097449817658158751 1] 265836884
[1 6643227403971752890 6643227403971752890 1] 266526776
[1 5178122808022206607 5178122808022206607 1] 266416924
[1 5196006687241536103 5196006687241536103 3] 267553546
[1 3743210088908719144 3743210088908719144 1] 267028580
[1 7218017804265400567 7218017804265400567 1] 266489489

Prio stats: 394 85 17 3 1 0 0 0 0 0 0 0 0 0 0 0 
Results: 100.00 166342062
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: Random
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority enabled - lambda: 1.50

[1 5323113048839211569 5323113048839211569 1] 1274412
[1 6061301652778360708 6061301652778360708 1] 2101104
[1 6551056528233317404 6551056528233317404 1] 3794125
[1 5199371706524493251 5199371706524493251 1] 3599220
[1 3659813617944922327 3659813617944922327 1] 3948729
[1 5323113048839211569 5323113048839211569 1] 4580716
[1 6551056528233317404 6551056528233317404 1] 5755374
[1 4306388032135015083 4306388032135015083 1] 6266476
[1 3582342302972989278 3582342302972989278 2] 6622808
[1 5152867666612939994 5152867666612939994 1] 6151455
[1 8545497753826994372 8545497753826994372 1] 7808146
[1 14219070558469852 14219070558469852 1] 8130469
[1 5152867666612939994 5152867666612939994 2] 7664961
[1 8123840614758380338 8123840614758380338 1] 7276694
[1 6299299371226330111 6299299371226330111 1] 7093051
[1 5199371706524493251 5199371706524493251 2] 6896433
[1 4210581282492980127 4210581282492980127 2] 8017086
[1 2681509236213133930 2681509236213133930 1] 9426403
[1 2417774981122755451 2417774981122755451 1] 10585105
[1 5199371706524493251 5199371706524493251 1] 10421217
[1 2417774981122755451 2417774981122755451 1] 12359998
[1 3371221844736955655 3371221844736955655 1] 13344194
[1 14219070558469852 14219070558469852 1] 13523993
[1 5665786584277501498 5665786584277501498 1] 14643990
[1 4411586658559271441 4411586658559271441 2] 16175078
[1 7751036336550852449 7751036336550852449 2] 16644318
[1 5226070023190972674 5226070023190972674 1] 16049948
[1 443797163739200304 443797163739200304 1] 16962740
[1 2681509236213133930 2681509236213133930 1] 18380580
[1 4711316578468217750 4711316578468217750 1] 18192959
[1 3219269621666571012 3219269621666571012 1] 19010276
[1 4439128167132747160 4439128167132747160 1] 19083328
[1 419959660935379333 419959660935379333 1] 19040977
[1 5323113048839211569 5323113048839211569 1] 19668517
[1 6508099035400486672 6508099035400486672 3] 20810731
[1 3661979449103474211 3661979449103474211 1] 20982853
[1 5199371706524493251 5199371706524493251 1] 20786535
[1 428285387533163711 428285387533163711 1] 20299939
[1 7479665055322049871 7479665055322049871 1] 21053938
[1 4587930096661733970 4587930096661733970 1] 21541648
[1 676565140536873255 676565140536873255 1] 21780260
[1 7465279672643454733 7465279672643454733 1] 21751031
[1 5358995021737652853 5358995021737652853 2] 22865438
[1 7758562614941667095 7758562614941667095 1] 23667996
[1 4096930159418457413 4096930159418457413 2] 23388904
[1 6676147598389536847 6676147598389536847 1] 23537479
[1 7542673075594086020 7542673075594086020 1] 23497808
[1 8447424885188984022 8447424885188984022 1] 23751804
[1 3380263676397564338 3380263676397564338 2] 23406195
[1 14219070558469852 14219070558469852 1] 23654490
[1 8765615669523681939 8765615669523681939 1] 23726357
[1 419959660935379333 419959660935379333 1] 23682490
[1 5054306381671161295 5054306381671161295 2] 24586179
[1 4418986465783198893 4418986465783198893 1] 24927729
[1 3168228909583649578 3168228909583649578 1] 26025289
[1 4711016277695541463 4711016277695541463 1] 26516185
[1 3300549992339425025 3300549992339425025 1] 26902685
[1 4640306689896283532 4640306689896283532 1] 27725325
[1 8576653471017792763 8576653471017792763 1] 27950119
[1 8630513118107105493 8630513118107105493 2] 29054189
[1 3073303311992054111 3073303311992054111 1] 30728225
[1 4675313619226882656 4675313619226882656 2] 31490053
[1 4672142790945023815 4672142790945023815 1] 33067680
[1 6312818450892701566 6312818450892701566 2] 32810607
[1 3277991424207011103 3277991424207011103 1] 32390509
[1 4313074964976661539 4313074964976661539 1] 32915895
[1 5358995021737652853 5358995021737652853 1] 34131054
[1 5727926382741058057 5727926382741058057 1] 34805611
[1 6769470164041216243 6769470164041216243 2] 35026218
[1 2408144213467734955 2408144213467734955 2] 36019360
[1 1537871660103321085 1537871660103321085 1] 36588500
[1 8106418617074936444 8106418617074936444 2] 38304699
[1 4852342352453309314 4852342352453309314 1] 39138287
[1 6935269914745579775 6935269914745579775 2] 40675551
[1 8178167647254100655 8178167647254100655 1] 41679909
[1 5609386143928750169 5609386143928750169 1] 41548810
[1 5235884288566630025 5235884288566630025 1] 41089684
[1 7258030776582813733 7258030776582813733 2] 42286782
[1 6418055994088674903 6418055994088674903 2] 44114211
[1 8861487328274733667 8861487328274733667 1] 44003396
[1 5199371706524493251 5199371706524493251 1] 43877167
[1 697023732095936426 697023732095936426 1] 45111399
[1 2702469276737005753 2702469276737005753 1] 46210809
[1 7751036336550852449 7751036336550852449 1] 46671749
[1 7263920461483667833 7263920461483667833 3] 46124776
[1 1858959575435454377 1858959575435454377 1] 47378236
[1 1559190386264860990 1559190386264860990 1] 48838831
[1 8545497753826994372 8545497753826994372 2] 50575989
[1 6733148917571626198 6733148917571626198 1] 50562991
[1 2906895808741546301 2906895808741546301 1] 51447442
[1 6621806134722217994 6621806134722217994 3] 51636990
[1 5899104248299270511 5899104248299270511 1] 51894020
[1 8545497753826994372 8545497753826994372 1] 53528141
[1 1999070770062910591 1999070770062910591 1] 53623197
[1 5046249221331440250 5046249221331440250 1] 54036882
[1 2740874517211224045 2740874517211224045 1] 55689731
[1 3980262377739853399 3980262377739853399 1] 55292046
[1 1726119651011849087 1726119651011849087 1] 56765730
[1 4755769266264313978 4755769266264313978 1] 57308865
[1 1924345543027782702 1924345543027782702 1] 58125969
[1 1657028723439299735 1657028723439299735 1] 59610260
[1 3837879182316570790 3837879182316570790 1] 60268533
[1 3679629128133838277 3679629128133838277 1] 59831605
[1 3980262377739853399 3980262377739853399 2] 59432126
[1 4829750008164147974 4829750008164147974 1] 58926746
[1 366035088203681309 366035088203681309 1] 59929146
[1 472640305114548655 472640305114548655 1] 61154453
[1 8025119966655469405 8025119966655469405 1] 60994177
[1 1943465972204786521 1943465972204786521 1] 62408504
[1 9087915936908888447 9087915936908888447 1] 63575685
[1 7021863040962118426 7021863040962118426 1] 65194167
[1 6383064505001044642 6383064505001044642 1] 65670996
[1 6661929279557956789 6661929279557956789 1] 65846647
[1 3380263676397564338 3380263676397564338 1] 65449855
[1 4134066680141017990 4134066680141017990 1] 65043632
[1 7885990956964797791 7885990956964797791 1] 65177222
[1 2881907375742268536 2881907375742268536 2] 66470338
[1 1494610507527821925 1494610507527821925 1] 66527453
[1 2237646372472201809 2237646372472201809 2] 66568583
[1 7000092202700241638 7000092202700241638 1] 66590042
[1 4049776256710809090 4049776256710809090 1] 67853995
[1 7094574829709000416 7094574829709000416 2] 69458152
[1 5222133264898256115 5222133264898256115 2] 69817143
[1 777597955150123734 777597955150123734 1] 70295374
[1 78272782157371108 78272782157371108 1] 71972980
[1 4934221230837358068 4934221230837358068 1] 72509728
[1 3224496798420488480 3224496798420488480 1] 73776914
[1 4389097367932351452 4389097367932351452 1] 74028647
[1 472640305114548655 472640305114548655 1] 75317934
[1 6418055994088674903 6418055994088674903 2] 76843229
[1 4210581282492980127 4210581282492980127 1] 77960449
[1 62078986177768511 62078986177768511 1] 77602180
[1 4858660833805638128 4858660833805638128 1] 79131966
[1 5486430009089896035 5486430009089896035 1] 78955098
[1 3523119062920112816 3523119062920112816 1] 79157785
